neighbourhood,neighbourhood_group,Area,Type,Latitude,Longitude,Bath_s_,Bedroom_s_,Rent,Crime Rate
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,4,3,57,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,4,3,56,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,5,3,56,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,3,3,55,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,4,3,55,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,5,3,55,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,4,3,53,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,2,3,50,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,3,3,50,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,4,3,50,Low
Bahria Town Phase 8, Rawalpindi,7,House,33.53082195,73.11836633,3,3,35,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,1,2,65,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,2,2,65,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,1,2,35,Low
Bahria Town Phase 8, Rawalpindi,5,House,33.53082195,73.11836633,2,1,32,Low
Bahria Town Phase 8 - Block M, Rawalpindi,5,House,33.4824769,73.0497698,5,4,50,Low
Bahria Town Phase 8 - Block M, Rawalpindi,5,House,33.4824769,73.0497698,3,3,50,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,6,House,33.4824642,73.0497698,5,5,60,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,8,House,33.4824642,73.0497698,3,3,170,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,8,House,33.4824642,73.0497698,3,3,165,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,8,House,33.4824642,73.0497698,3,3,120,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,2,3,65,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,8,House,33.4824642,73.0497698,3,3,65,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,8,House,33.4824642,73.0497698,3,3,60,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,3,3,57,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,3,3,55,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,3,3,50,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,4,3,50,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,3,3,49.5,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,3,3,45,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,2,3,35,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,2,2,65,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,2,2,60,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,2,2,40,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,2,2,38,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,2,2,36,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,2,2,35,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,2,2,34,Low
Bahria Town Phase 8 - Safari Homes, Rawalpindi,5,House,33.4824642,73.0497698,2,2,33,Low
Airport Housing Society, Rawalpindi,9,House,33.5941022,73.1307386,6,6,75,Low
Airport Housing Society, Rawalpindi,8,House,33.5941022,73.1307386,6,6,65,Low
Airport Housing Society, Rawalpindi,5,House,33.5941022,73.1307386,4,4,53,Low
Airport Housing Society, Rawalpindi,5.5,House,33.5941022,73.1307386,4,4,52,Low
Airport Housing Society, Rawalpindi,6,House,33.5941022,73.1307386,4,4,49,Low
Airport Housing Society, Rawalpindi,5,House,33.5941022,73.1307386,4,4,45,Low
Airport Housing Society, Rawalpindi,8,House,33.5941022,73.1307386,3,3,40,Low
Airport Housing Society, Rawalpindi,5,House,33.5941022,73.1307386,3,2,25,Low
Airport Housing Society, Rawalpindi,3,House,33.5941022,73.1307386,2,2,15,Low
Bahria Enclave - Sector N, Islamabad,5,House,33.6924326,73.1847012,5,5,55,Low
Bahria Enclave - Sector N, Islamabad,5,House,33.6924326,73.1847012,5,5,40,Low
Bahria Enclave - Sector N, Islamabad,8,House,33.6924326,73.1847012,6,7,100,Low
Bahria Enclave - Sector N, Islamabad,10,House,33.6924326,73.1847012,5,5,100,Low
Bahria Enclave - Sector N, Islamabad,8,House,33.6924326,73.1847012,5,5,100,Low
Bahria Enclave - Sector N, Islamabad,8,House,33.6924326,73.1847012,4,3,92,Low
Bahria Enclave - Sector N, Islamabad,8,House,33.6924326,73.1847012,4,3,85,Low
Bahria Enclave - Sector N, Islamabad,5,House,33.6924326,73.1847012,3,3,75,Low
Bahria Enclave - Sector N, Islamabad,5,House,33.6924326,73.1847012,4,3,70,Low
Bahria Enclave - Sector N, Islamabad,5,House,33.6924326,73.1847012,4,3,65,Low
Bahria Enclave - Sector N, Islamabad,5,House,33.6924326,73.1847012,4,3,60,Low
Bahria Enclave - Sector N, Islamabad,5,House,33.6924326,73.1847012,4,3,58,Low
Bahria Enclave - Sector N, Islamabad,5,House,33.6924326,73.1847012,4,3,57,Low
Bahria Enclave - Sector N, Islamabad,5,House,33.6924326,73.1847012,4,3,55,Low
Ghauri Town Phase 4A, Islamabad,7,House,33.606074,73.1307532,6,5,82,Low
Ghauri Town Phase 4A, Islamabad,5,House,33.606074,73.1307532,4,4,52,Low
Ghauri Town Phase 4A, Islamabad,5,House,33.606074,73.1307532,4,4,45,Low
Ghauri Town Phase 4A, Islamabad,4,House,33.606074,73.1307532,4,3,38,Low
Ghauri Town Phase 4A, Islamabad,5,House,33.606074,73.1307532,3,3,30,Low
Ghauri Town Phase 4A, Islamabad,3,House,33.606074,73.1307532,2,2,25,Low
Ghauri Town Phase 4A, Islamabad,5,House,33.606074,73.1307532,3,2,23,Low
Ghauri Town Phase 4A, Islamabad,3,House,33.606074,73.1307532,2,2,19,Low
F-11, Islamabad,30,House,33.6843932,72.989544,6,10,500,medium
F-11, Islamabad,26,House,33.6843932,72.989544,9,9,500,medium
F-11, Islamabad,26,House,33.6843932,72.989544,6,8,700,medium
F-11, Islamabad,20,House,33.6843932,72.989544,6,7,300,medium
F-11, Islamabad,40,House,33.6843932,72.989544,6,6,750,medium
F-11, Islamabad,40,House,33.6843932,72.989544,6,6,700,medium
F-11, Islamabad,26,House,33.6843932,72.989544,6,6,600,medium
F-11, Islamabad,20,House,33.6843932,72.989544,6,6,500,medium
F-11, Islamabad,26,House,33.6843932,72.989544,6,6,450,medium
F-11, Islamabad,26,House,33.6843932,72.989544,5,5,500,medium
F-11, Islamabad,40,House,33.6843932,72.989544,5,5,450,medium
F-11, Islamabad,20,House,33.6843932,72.989544,6,5,450,medium
F-11, Islamabad,20,House,33.6843932,72.989544,5,5,400,medium
F-11, Islamabad,20,House,33.6843932,72.989544,6,5,350,medium
F-11, Islamabad,20,House,33.6843932,72.989544,5,5,330,medium
F-11, Islamabad,20,House,33.6843932,72.989544,5,5,315,medium
F-11, Islamabad,24,House,33.6843932,72.989544,5,5,295,medium
F-11, Islamabad,7,House,33.6843932,72.989544,4,4,200,medium
F-11/1, Islamabad,20,House,33.67508125,72.98618314,6,7,300,Low
F-11/1, Islamabad,20,House,33.67508125,72.98618314,6,6,280,Low
F-11/2, Islamabad,20,House,33.68321325,72.98111758,4,4,500,Low
F-11/2, Islamabad,26,House,33.68321325,72.98111758,6,4,490,Low
Bahria Enclave - Sector B1, Islamabad,5,House,33.6980301,73.2177949,5,5,85,Low
Bahria Enclave - Sector B1, Islamabad,5,House,33.6980301,73.2177949,6,6,85,Low
Bahria Enclave - Sector B1, Islamabad,5,House,33.6980301,73.2177949,5,5,100,Low
Bahria Enclave - Sector B1, Islamabad,5.5,House,33.6980301,73.2177949,5,4,78.5,Low
Bahria Enclave - Sector B1, Islamabad,5,House,33.6980301,73.2177949,4,4,68,Low
Bahria Enclave - Sector B1, Islamabad,5,House,33.6980301,73.2177949,4,3,100,Low
Bahria Enclave - Sector B1, Islamabad,5,House,33.6980301,73.2177949,3,3,95,Low
Bahria Enclave - Sector B1, Islamabad,5,House,33.6980301,73.2177949,4,3,85,Low
Bahria Enclave - Sector B1, Islamabad,5,House,33.6980301,73.2177949,3,3,80,Low
Bahria Enclave - Sector B1, Islamabad,5,House,33.6980301,73.2177949,4,3,80,Low
Bahria Enclave - Sector B1, Islamabad,5,House,33.6980301,73.2177949,3,3,75,Low
Bahria Enclave - Sector B1, Islamabad,5,House,33.6980301,73.2177949,4,3,73,Low
Bahria Enclave - Sector B1, Islamabad,5,House,33.6980301,73.2177949,3,3,70,Low
Bahria Enclave - Sector B1, Islamabad,5,House,33.6980301,73.2177949,4,3,65,Low
Islamabad, Islamabad,7,House,33.6938118,73.0651511,5,5,50,Low
Islamabad, Islamabad,3.1,House,33.6938118,73.0651511,5,5,28,Low
Islamabad, Islamabad,12,House,33.6938118,73.0651511,6,6,152,Low
Islamabad, Islamabad,7,House,33.6938118,73.0651511,6,6,95,Low
Islamabad/1, Islamabad,8,House,33.5198565,73.17606667,5,5,100,Low
Islamabad/1, Islamabad,40,House,33.5198565,73.17606667,6,10,450,Low
Islamabad/1, Islamabad,8,House,33.5198565,73.17606667,6,8,130,Low
Islamabad/3, Islamabad,40,House,33.66361245,73.02663611,5,5,650,Low
Islamabad Markaz, Islamabad,3.6,House,33.7112418,73.0393747,2,2,30,Low
Snober City, Rawalpindi,12,House,33.5210372,73.0492313,5,5,40,Low
Snober City, Rawalpindi,5,House,33.5210372,73.0492313,5,5,35,Low
Snober City, Rawalpindi,4,House,33.5210372,73.0492313,5,5,25,Low
Snober City, Rawalpindi,12,House,33.5210372,73.0492313,5,4,38,Low
Snober City, Rawalpindi,5,House,33.5210372,73.0492313,4,4,35,Low
Snober City, Rawalpindi,5,House,33.5210372,73.0492313,4,4,31,Low
Snober City, Rawalpindi,5,House,33.5210372,73.0492313,4,4,30,Low
Snober City, Rawalpindi,4,House,33.5210372,73.0492313,4,4,30,Low
Snober City, Rawalpindi,5,House,33.5210372,73.0492313,3,3,32,Low
Snober City, Rawalpindi,5,House,33.5210372,73.0492313,2,2,25,Low
Snober City, Rawalpindi,4,House,33.5210372,73.0492313,2,2,20,Low
Snober City - Green Villas, Rawalpindi,5,House,33.5210372,73.0492313,4,4,35,Low
Snober City - Green Villas, Rawalpindi,0,House,33.5210372,73.0492313,4,4,32,Low
Snober City - Green Villas, Rawalpindi,5,House,33.5210372,73.0492313,3,2,25,Low
Bahria Town Phase 8 - Umer Block, Rawalpindi,7,House,33.4935231,73.048281,5,5,73,Low
Bahria Town Phase 8 - Umer Block, Rawalpindi,7,House,33.4935231,73.048281,5,5,70,Low
Bahria Town Phase 8 - Umer Block, Rawalpindi,7,House,33.4935231,73.048281,6,5,230,Low
Bahria Town Phase 8 - Umer Block, Rawalpindi,8,House,33.4935231,73.048281,6,5,220,Low
Bahria Town Phase 8 - Umer Block, Rawalpindi,10,House,33.4935231,73.048281,5,5,160,Low
Bahria Town Phase 8 - Umer Block, Rawalpindi,8,House,33.4935231,73.048281,6,5,85,Low
Bahria Town Phase 8 - Umer Block, Rawalpindi,7,House,33.4935231,73.048281,5,5,75,Low
Bahria Town Phase 8 - Umer Block, Rawalpindi,7,House,33.4935231,73.048281,5,5,68,Low
Bahria Town Phase 8 - Umer Block, Rawalpindi,5,House,33.4935231,73.048281,4,3,210,Low
Bahria Town Phase 8 - Umer Block, Rawalpindi,7,House,33.4935231,73.048281,3,3,95,Low
Bahria Town Phase 8 - Umer Block, Rawalpindi,7,House,33.4935231,73.048281,3,3,80,Low
Bahria Town Phase 8 - Khalid Block, Rawalpindi,8,House,33.4941923,73.048281,5,5,80,Low
Bahria Town Phase 8 - Sector F-1, Rawalpindi,10,House,33.487967,73.0494372,5,6,110,Low
Bahria Town Phase 8 - Sector F-1, Rawalpindi,10,House,33.487967,73.0494372,6,5,400,Low
Bahria Town Phase 8 - Sector F-1, Rawalpindi,10,House,33.487967,73.0494372,6,5,125,Low
Bahria Town Phase 8 - Sector F-1, Rawalpindi,10,House,33.487967,73.0494372,5,5,120,Low
Bahria Town Phase 8 - Sector F-1, Rawalpindi,10,House,33.4887319,73.0494372,5,5,120,Low
Bahria Town Phase 8 - Sector F-1, Rawalpindi,10,House,33.4887319,73.0494372,6,5,120,Low
Bahria Town Phase 8 - Sector F-1, Rawalpindi,10,House,33.487967,73.0494372,6,5,115,Low
Bahria Town Phase 8 - Sector F-1, Rawalpindi,10,House,33.487967,73.0494372,6,5,110,Low
Bahria Town Phase 8 - Sector F-1, Rawalpindi,10,House,33.4887319,73.0494372,6,5,110,Low
Bahria Town Phase 8 - Sector F-1, Rawalpindi,10,House,33.4887319,73.0494372,5,5,105,Low
Bahria Town Phase 8 - Sector F-1, Rawalpindi,12,House,33.487967,73.0494372,6,5,105,Low
Bahria Town Phase 8 - Sector F-1, Rawalpindi,10,House,33.487967,73.0494372,5,5,95,Low
Bahria Town Phase 8 - Sector F-1, Rawalpindi,10,House,33.4887319,73.0494372,6,5,85,Low
Bahria Town Phase 8 - Sector F-1, Rawalpindi,10,House,33.487967,73.0494372,2,2,120,Low
G-13, Islamabad,4,House,33.6514525,72.9620722,5,5,95,medium
G-13, Islamabad,14,House,33.6514525,72.9620722,6,10,350,medium
G-13, Islamabad,14.2,House,33.6514525,72.9620722,6,9,350,medium
G-13, Islamabad,14,House,33.6514525,72.9620722,6,6,330,medium
G-13, Islamabad,14,House,33.6514525,72.9620722,6,6,260,medium
G-13, Islamabad,20,House,33.6514525,72.9620722,6,6,235,medium
G-13, Islamabad,10,House,33.6514525,72.9620722,6,6,160,medium
G-13, Islamabad,7,House,33.6514525,72.9620722,6,6,150,medium
G-13, Islamabad,8,House,33.6514525,72.9620722,6,6,140,medium
G-13, Islamabad,8,House,33.6514525,72.9620722,6,6,136,medium
G-13, Islamabad,14.2,House,33.6514525,72.9620722,6,5,220,medium
G-13, Islamabad,8,House,33.6514525,72.9620722,6,5,150,medium
G-13, Islamabad,7,House,33.6514525,72.9620722,6,5,150,medium
G-13, Islamabad,7,House,33.6514525,72.9620722,5,5,142,medium
G-13, Islamabad,7,House,33.6514525,72.9620722,6,5,135,medium
G-13, Islamabad,8,House,33.6514525,72.9620722,5,5,125,medium
G-13, Islamabad,4,House,33.6514525,72.9620722,5,5,90,medium
G-13, Islamabad,7,House,33.6514525,72.9620722,4,4,150,medium
G-13, Islamabad,10,House,33.6514525,72.9620722,5,4,145,medium
G-13, Islamabad,8,House,33.6514525,72.9620722,6,4,130,medium
G-13, Islamabad,8,House,33.6514525,72.9620722,4,4,125,medium
G-13, Islamabad,4,House,33.6514525,72.9620722,4,4,100,medium
G-13, Islamabad,4.4,House,33.6514525,72.9620722,5,4,100,medium
G-13, Islamabad,4,House,33.6514525,72.9620722,4,4,95,medium
G-13, Islamabad,4.4,House,33.6514525,72.9620722,5,4,95,medium
G-13, Islamabad,4,House,33.6514525,72.9620722,5,4,95,medium
G-13, Islamabad,4,House,33.6514525,72.9620722,5,4,90,medium
G-13, Islamabad,4,House,33.6514525,72.9620722,4,4,85,medium
G-13, Islamabad,4.4,House,33.6514525,72.9620722,5,4,85,medium
G-13, Islamabad,4,House,33.6514525,72.9620722,4,4,80,medium
G-13, Islamabad,4,House,33.6514525,72.9620722,2,2,40,medium
G-13/1, Islamabad,4,House,33.6453213,72.96110011,4,4,100,Low
G-13/1, Islamabad,4.4,House,33.6453213,72.96110011,4,4,95,Low
G-13/1, Islamabad,4,House,33.6453213,72.96110011,4,4,90,Low
G-13/1, Islamabad,4,House,33.6453213,72.96110011,4,4,84,Low
G-13/3, Islamabad,7,House,33.6555379,72.96508744,5,4,125,Low
G-13/3, Islamabad,7,House,33.6555379,72.96508744,3,2,95,Low
F-7, Islamabad,80,House,33.7204333,73.0561174,6,11,2200,Low
F-7, Islamabad,80,House,33.7204333,73.0561174,5,11,2200,Low
F-7, Islamabad,72,House,33.7204333,73.0561174,10,10,2500,Low
F-7, Islamabad,60,House,33.7204333,73.0561174,5,10,1200,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,6,10,1000,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,6,10,900,Low
F-7, Islamabad,30,House,33.7204333,73.0561174,5,10,700,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,6,9,2200,Low
F-7, Islamabad,80,House,33.7204333,73.0561174,5,8,3000,Low
F-7, Islamabad,50,House,33.7204333,73.0561174,6,8,2500,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,5,8,2500,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,6,8,2100,Low
F-7, Islamabad,40,House,33.7204333,73.0561174,6,8,1500,Low
F-7, Islamabad,32,House,33.7204333,73.0561174,6,8,1500,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,6,8,1200,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,9,8,1000,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,5,8,650,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,5,8,600,Low
F-7, Islamabad,42,House,33.7204333,73.0561174,6,7,2000,Low
F-7, Islamabad,40,House,33.7204333,73.0561174,6,7,1800,Low
F-7, Islamabad,42,House,33.7204333,73.0561174,6,7,1500,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,6,7,1500,Low
F-7, Islamabad,40,House,33.7204333,73.0561174,6,7,1300,Low
F-7, Islamabad,32,House,33.7204333,73.0561174,6,7,1300,Low
F-7, Islamabad,40,House,33.7204333,73.0561174,5,7,1300,Low
F-7, Islamabad,44,House,33.7204333,73.0561174,6,7,1200,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,6,7,1200,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,5,7,1200,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,6,7,1150,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,6,7,1100,Low
F-7, Islamabad,22,House,33.7204333,73.0561174,8,7,1030,Low
F-7, Islamabad,30,House,33.7204333,73.0561174,6,7,1000,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,5,7,900,Low
F-7, Islamabad,22,House,33.7204333,73.0561174,5,7,880,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,5,7,800,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,8,7,775,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,7,500,Low
F-7, Islamabad,22,House,33.7204333,73.0561174,6,6,2800,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,6,6,1800,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,7,6,1600,Low
F-7, Islamabad,32,House,33.7204333,73.0561174,6,6,1500,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,6,6,1500,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,7,6,1425,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,5,6,1300,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,5,6,1250,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,5,6,1200,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,6,6,1050,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,7,6,1035,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,6,6,1000,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,6,1000,Low
F-7, Islamabad,28,House,33.7204333,73.0561174,6,6,900,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,6,6,900,Low
F-7, Islamabad,12,House,33.7204333,73.0561174,5,6,880,Low
F-7, Islamabad,40,House,33.7204333,73.0561174,5,6,875,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,6,6,820,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,6,800,Low
F-7, Islamabad,32,House,33.7204333,73.0561174,6,6,750,Low
F-7, Islamabad,22,House,33.7204333,73.0561174,6,6,750,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,6,740,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,6,6,720,Low
F-7, Islamabad,50,House,33.7204333,73.0561174,6,6,700,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,6,6,700,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,6,700,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,6,650,Low
F-7, Islamabad,22,House,33.7204333,73.0561174,7,6,630,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,6,6,600,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,6,510,Low
F-7, Islamabad,40,House,33.7204333,73.0561174,5,5,1300,Low
F-7, Islamabad,30,House,33.7204333,73.0561174,6,5,1200,Low
F-7, Islamabad,22,House,33.7204333,73.0561174,6,5,1055,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,5,5,850,Low
F-7, Islamabad,48,House,33.7204333,73.0561174,6,5,850,Low
F-7, Islamabad,40,House,33.7204333,73.0561174,6,5,850,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,5,850,Low
F-7, Islamabad,40,House,33.7204333,73.0561174,6,5,825,Low
F-7, Islamabad,40,House,33.7204333,73.0561174,6,5,820,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,6,5,800,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,5,5,750,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,5,750,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,5,735,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,5,5,700,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,5,5,700,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,5,5,700,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,6,5,700,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,5,700,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,6,5,655,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,6,5,650,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,5,650,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,5,645,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,5,600,Low
F-7, Islamabad,22,House,33.7204333,73.0561174,5,5,550,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,6,5,550,Low
F-7, Islamabad,22,House,33.7204333,73.0561174,5,5,525,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,6,5,500,Low
F-7, Islamabad,22,House,33.7204333,73.0561174,6,5,500,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,5,4,1000,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,5,4,950,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,5,4,930,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,5,4,900,Low
F-7, Islamabad,48,House,33.7204333,73.0561174,5,4,855,Low
F-7, Islamabad,72,House,33.7204333,73.0561174,5,4,850,Low
F-7, Islamabad,40,House,33.7204333,73.0561174,5,4,850,Low
F-7, Islamabad,36,House,33.7204333,73.0561174,5,4,825,Low
F-7, Islamabad,40,House,33.7204333,73.0561174,5,4,800,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,5,4,780,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,4,4,750,Low
F-7, Islamabad,40,House,33.7204333,73.0561174,5,4,730,Low
F-7, Islamabad,50,House,33.7204333,73.0561174,4,4,700,Low
F-7, Islamabad,32,House,33.7204333,73.0561174,4,4,700,Low
F-7, Islamabad,24,House,33.7204333,73.0561174,4,4,700,Low
F-7, Islamabad,26,House,33.7204333,73.0561174,5,4,700,Low
F-7, Islamabad,22,House,33.7204333,73.0561174,5,4,630,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,5,4,610,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,4,4,600,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,5,4,575,Low
F-7, Islamabad,40,House,33.7204333,73.0561174,4,4,500,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,4,4,450,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,4,3,650,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,3,3,550,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,3,3,500,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,4,3,500,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,4,3,480,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,3,3,450,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,4,3,400,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,4,3,380,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,3,3,370,Low
F-7, Islamabad,20,House,33.7204333,73.0561174,3,3,280,Low
F-7/4, Islamabad,40,House,33.72149525,73.0642062,6,11,2500,Low
F-7/4, Islamabad,42,House,33.72149525,73.0642062,6,5,700,Low
F-7/4, Islamabad,30,House,33.72149525,73.0642062,3,3,350,Low
F-8, Islamabad,80,House,33.7115043,73.0396002,10,10,2200,Low
F-8, Islamabad,48,House,33.7115043,73.0396002,5,10,1050,Low
F-8, Islamabad,42,House,33.7115043,73.0396002,10,10,1030,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,6,10,950,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,10,9,1800,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,10,9,1000,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,9,8,2300,Low
F-8, Islamabad,36,House,33.7115043,73.0396002,6,8,2000,Low
F-8, Islamabad,48,House,33.7115043,73.0396002,5,8,2000,Low
F-8, Islamabad,72,House,33.7115043,73.0396002,5,8,1800,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,6,8,1500,Low
F-8, Islamabad,36,House,33.7115043,73.0396002,6,8,1500,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,6,8,800,Low
F-8, Islamabad,36,House,33.7115043,73.0396002,6,8,800,Low
F-8, Islamabad,20,House,33.7115043,73.0396002,6,8,800,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,8,7,2255,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,8,7,2055,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,6,7,1800,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,5,7,1800,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,6,7,1100,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,8,7,900,Low
F-8, Islamabad,26,House,33.7115043,73.0396002,5,7,850,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,8,7,825,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,7,750,Low
F-8, Islamabad,30,House,33.7115043,73.0396002,5,7,750,Low
F-8, Islamabad,44,House,33.7115043,73.0396002,6,7,700,Low
F-8, Islamabad,24,House,33.7115043,73.0396002,6,7,600,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,5,6,1750,Low
F-8, Islamabad,40,House,33.7115043,73.0396002,6,6,1700,Low
